order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender,Days_Since_Last_Purchase,Total_Spend,Customer_Status
ORD5159,CUST1159,31,PROD359,Pakistan,4/9/2022,8/9/2024,3,active,5/17/2024,23.82,9,1,Clothing,Foundation,Beauty,Male,32,214.38,Active
ORD5160,CUST1160,21,PROD360,Germany,5/22/2022,11/2/2022,1,active,8/7/2022,241.3,6,21,Clothing,"Yoga Mat",Sports,Male,678,1447.8000000000002,Churned
ORD5161,CUST1161,65,PROD361,Canada,7/30/2022,8/13/2022,5,active,7/27/2025,292.25,3,24,Beauty,"Tennis Racket",Sports,Female,759,876.75,Churned
ORD5162,CUST1162,30,PROD362,Canada,9/30/2020,9/30/2023,4,cancelled,3/4/2022,139.58,6,44,Clothing,Blender,Home,Female,346,837.48,Churned
ORD5163,CUST1163,38,PROD363,Pakistan,7/2/2023,12/21/2024,4,cancelled,10/16/2023,400.08,4,38,Clothing,"Running Shoes",Sports,Female,-102,1600.32,Active
ORD5164,CUST1164,64,PROD364,Germany,11/19/2022,3/14/2023,3,paused,8/1/2023,901.2,2,34,Electronics,"Vacuum Cleaner",Home,Male,546,1802.4,Churned
ORD5165,CUST1165,45,PROD365,Germany,5/12/2023,8/10/2024,5,active,6/11/2025,597.67,3,9,Electronics,Blender,Home,Male,31,1793.0099999999998,Active
ORD5166,CUST1166,41,PROD366,UK,9/3/2021,11/23/2024,2,cancelled,2/4/2023,77.76,3,3,Electronics,"Running Shoes",Sports,Male,-74,233.28000000000003,Active
ORD5167,CUST1167,38,PROD367,Pakistan,11/23/2021,6/13/2023,1,cancelled,12/2/2022,15.8,6,8,Home,"Cricket Bat",Sports,Male,455,94.80000000000001,Churned
ORD5168,CUST1168,62,PROD368,Germany,1/23/2021,1/4/2023,2,active,8/9/2023,151.98,5,36,Home,"Running Shoes",Sports,Other,615,759.9,Churned
ORD5169,CUST1169,47,PROD369,India,5/2/2021,10/28/2022,5,active,5/16/2021,35.32,6,49,Sports,Shirt,Clothing,Male,683,211.92000000000002,Churned
ORD5170,CUST1170,65,PROD370,UK,5/9/2021,5/1/2024,5,active,2/27/2025,161.03,9,47,Electronics,Basketball,Sports,Female,132,1449.27,Churned
ORD5171,CUST1171,36,PROD371,UK,4/17/2021,6/12/2024,1,cancelled,9/17/2022,621.17,2,2,Home,Sneakers,Clothing,Female,90,1242.34,"At Risk"
ORD5172,CUST1172,64,PROD372,Canada,2/19/2022,4/15/2023,0,cancelled,2/28/2024,261.65,5,28,Sports,Skirt,Clothing,Female,514,1308.25,Churned
ORD5173,CUST1173,38,PROD373,Pakistan,5/12/2022,12/2/2024,5,cancelled,5/11/2025,332.86,5,42,Beauty,Lamp,Home,Male,-83,1664.3000000000002,Active
ORD5174,CUST1174,51,PROD374,Germany,2/15/2023,11/15/2024,4,active,5/9/2025,68.45,3,39,Beauty,Shampoo,Beauty,Male,-66,205.35000000000002,Active
ORD5175,CUST1175,62,PROD375,Pakistan,9/15/2021,2/19/2024,5,active,9/20/2024,274.96,4,26,Sports,Smartphone,Electronics,Male,204,1099.84,Churned
ORD5176,CUST1176,20,PROD376,Pakistan,7/11/2023,7/13/2024,3,cancelled,9/29/2024,859.4,2,17,Sports,"Bluetooth Speaker",Electronics,Male,59,1718.8,Active
ORD5177,CUST1177,21,PROD377,Canada,11/19/2020,11/4/2022,4,paused,10/28/2022,103.64,9,34,Sports,"Cricket Bat",Sports,Female,676,932.76,Churned
ORD5178,CUST1178,45,PROD378,Canada,11/14/2021,7/19/2022,3,cancelled,9/6/2023,993.48,2,18,Beauty,Perfume,Beauty,Female,784,1986.96,Churned
ORD5179,CUST1179,48,PROD379,Germany,7/24/2021,10/6/2021,2,active,4/10/2022,348.34,2,15,Sports,Lipstick,Beauty,Male,1070,696.68,Churned
ORD5180,CUST1180,48,PROD380,Pakistan,4/10/2023,5/1/2024,0,active,7/18/2025,18.7,6,33,Beauty,Microwave,Home,Male,132,112.19999999999999,Churned
ORD5181,CUST1181,33,PROD381,Pakistan,3/21/2023,4/17/2024,3,cancelled,5/11/2025,1543.22,1,42,Sports,T-Shirt,Clothing,Male,146,1543.22,Churned
ORD5182,CUST1182,37,PROD382,India,8/1/2021,7/28/2025,0,active,4/21/2024,183.2,8,5,Beauty,Headphones,Electronics,Male,-321,1465.6,Active
ORD5183,CUST1183,59,PROD383,Canada,4/19/2021,10/14/2022,2,active,8/17/2024,215.88,8,23,Clothing,Smartwatch,Electronics,Male,697,1727.04,Churned
ORD5184,CUST1184,37,PROD384,USA,7/9/2023,3/7/2025,3,active,10/31/2024,1071.13,1,33,Electronics,"Running Shoes",Sports,Male,-178,1071.13,Active
ORD5185,CUST1185,47,PROD385,Canada,6/22/2022,2/17/2025,2,active,2/28/2025,22.07,9,9,Home,"Cricket Bat",Sports,Female,-160,198.63,Active
ORD5186,CUST1186,62,PROD386,Canada,8/8/2021,7/12/2025,5,active,10/14/2022,200.21,4,10,Beauty,Jacket,Clothing,Female,-305,800.84,Active
ORD5187,CUST1187,26,PROD387,India,5/6/2023,3/24/2025,1,cancelled,4/14/2025,678.67,2,39,Home,"Tennis Racket",Sports,Female,-195,1357.34,Active
ORD5188,CUST1188,20,PROD388,Pakistan,5/25/2021,10/10/2024,0,active,9/14/2024,689.37,2,34,Beauty,Microwave,Home,Female,-30,1378.74,Active
ORD5189,CUST1189,40,PROD389,Germany,10/22/2022,2/26/2023,5,active,8/4/2025,180.98,6,40,Electronics,Skirt,Clothing,Male,562,1085.8799999999999,Churned
ORD5190,CUST1190,49,PROD390,Pakistan,7/19/2021,1/2/2023,4,cancelled,6/4/2025,148.34,5,7,Electronics,Camera,Electronics,Female,617,741.7,Churned
ORD5191,CUST1191,33,PROD391,UK,2/15/2022,10/25/2022,4,cancelled,5/2/2022,127.83,7,9,Electronics,"Bluetooth Speaker",Electronics,Male,686,894.81,Churned
ORD5192,CUST1192,54,PROD392,Pakistan,10/3/2021,2/14/2024,2,active,1/2/2025,187.02,8,29,Clothing,Lipstick,Beauty,Other,209,1496.16,Churned
ORD5193,CUST1193,28,PROD393,Canada,8/14/2021,6/2/2023,5,active,5/7/2024,175.71,7,26,Home,T-Shirt,Clothing,Male,466,1229.97,Churned
ORD5194,CUST1194,36,PROD394,Canada,5/10/2021,2/18/2022,2,cancelled,7/1/2021,39.74,9,10,Home,Conditioner,Beauty,Female,935,357.66,Churned
ORD5195,CUST1195,57,PROD395,India,7/19/2023,8/21/2024,0,active,1/14/2025,199.73,6,46,Electronics,Dumbbells,Sports,Male,20,1198.3799999999999,Active
ORD5196,CUST1196,36,PROD396,India,10/7/2020,12/19/2022,3,active,5/22/2022,30.76,9,49,Beauty,Jeans,Clothing,Male,631,276.84000000000003,Churned
ORD5197,CUST1197,34,PROD397,USA,10/1/2022,3/3/2023,2,active,3/20/2023,429.25,4,45,Electronics,Headphones,Electronics,Male,557,1717,Churned
ORD5198,CUST1198,39,PROD398,USA,4/25/2022,3/6/2024,4,cancelled,11/20/2022,122.72,9,35,Electronics,Shirt,Clothing,Female,188,1104.48,Churned
ORD5199,CUST1199,32,PROD399,Pakistan,10/11/2022,3/29/2023,4,active,5/5/2024,504.16,3,43,Electronics,Hoodie,Clothing,Male,531,1512.48,Churned
ORD5200,CUST1200,69,PROD400,Germany,7/11/2021,9/19/2023,2,cancelled,9/9/2021,483.12,4,23,Sports,Shampoo,Beauty,Female,357,1932.48,Churned
ORD5201,CUST1201,61,PROD401,India,3/29/2023,6/2/2025,0,cancelled,4/21/2023,138.92,6,47,Electronics,Shirt,Clothing,Male,-265,833.52,Active
ORD5202,CUST1202,68,PROD402,UK,11/6/2021,12/27/2022,4,active,4/17/2025,299.78,6,13,Home,"Vacuum Cleaner",Home,Female,623,1798.6799999999998,Churned
ORD5203,CUST1203,61,PROD403,Germany,7/22/2021,3/15/2023,4,cancelled,9/4/2022,296.68,6,6,Clothing,Dress,Clothing,Other,545,1780.08,Churned
ORD5204,CUST1204,22,PROD404,USA,5/12/2021,10/25/2023,0,active,9/6/2024,63.16,2,13,Clothing,"Bluetooth Speaker",Electronics,Female,321,126.32,Churned
ORD5205,CUST1205,58,PROD405,India,8/20/2021,4/22/2025,2,cancelled,1/30/2024,1484.8,1,13,Clothing,Headphones,Electronics,Male,-224,1484.8,Active
ORD5206,CUST1206,59,PROD406,Germany,11/24/2021,12/11/2023,1,active,6/8/2024,263.02,6,26,Beauty,"Yoga Mat",Sports,Female,274,1578.12,Churned
ORD5207,CUST1207,32,PROD407,India,7/16/2023,12/3/2023,1,active,8/18/2024,1212.26,1,38,Clothing,"Vacuum Cleaner",Home,Male,282,1212.26,Churned
ORD5208,CUST1208,37,PROD408,India,9/12/2022,8/17/2023,0,active,2/18/2023,1790.4,1,33,Beauty,Shirt,Clothing,Male,390,1790.4,Churned
ORD5209,CUST1209,30,PROD409,Pakistan,4/12/2022,9/14/2024,2,active,11/28/2022,582.62,2,6,Clothing,Sneakers,Clothing,Male,-4,1165.24,Active
ORD5210,CUST1210,30,PROD410,UK,3/14/2022,2/14/2023,0,active,7/1/2022,181.32,2,40,Home,Moisturizer,Beauty,Female,574,362.64,Churned
ORD5211,CUST1211,65,PROD411,UK,3/8/2022,2/18/2023,2,paused,5/15/2025,174.87,9,34,Sports,"Cricket Bat",Sports,Male,570,1573.83,Churned
ORD5212,CUST1212,48,PROD412,Canada,4/26/2022,2/11/2024,4,cancelled,6/12/2023,462.9,3,45,Clothing,Refrigerator,Home,Female,212,1388.6999999999998,Churned
ORD5213,CUST1213,56,PROD413,Pakistan,1/4/2021,7/26/2024,2,cancelled,4/14/2025,490.01,3,40,Sports,Headphones,Electronics,Female,46,1470.03,Active
ORD5214,CUST1214,29,PROD414,Germany,10/26/2022,12/14/2023,0,cancelled,1/14/2024,1068.34,1,36,Home,Chair,Home,Female,271,1068.34,Churned
ORD5215,CUST1215,64,PROD415,India,3/8/2021,5/19/2023,4,active,5/4/2024,151.03,8,30,Beauty,Smartphone,Electronics,Male,480,1208.24,Churned
ORD5216,CUST1216,48,PROD416,Pakistan,11/6/2022,12/24/2022,3,active,8/9/2023,152.35,8,32,Sports,Refrigerator,Home,Female,626,1218.8,Churned
ORD5217,CUST1217,59,PROD417,Germany,4/27/2023,12/4/2023,5,active,9/5/2023,277.17,7,3,Electronics,Lipstick,Beauty,Male,281,1940.19,Churned
ORD5218,CUST1218,36,PROD418,Canada,7/1/2022,2/28/2025,5,active,8/26/2023,90.95,1,30,Sports,Moisturizer,Beauty,Female,-171,90.95,Active
ORD5219,CUST1219,20,PROD419,Canada,8/20/2023,12/29/2023,4,active,6/8/2025,813.9,2,38,Sports,"Cricket Bat",Sports,Female,256,1627.8,Churned
ORD5220,CUST1220,51,PROD420,Pakistan,6/6/2022,7/12/2023,3,paused,7/28/2025,262.87,3,27,Home,Shampoo,Beauty,Female,426,788.61,Churned
ORD5221,CUST1221,49,PROD421,USA,10/1/2020,5/16/2025,2,active,5/7/2023,173.2,8,45,Sports,"Running Shoes",Sports,Female,-248,1385.6,Active
ORD5222,CUST1222,46,PROD422,Canada,4/26/2022,5/31/2024,1,active,5/19/2024,398.18,5,12,Sports,Perfume,Beauty,Female,102,1990.9,Churned
ORD5223,CUST1223,25,PROD423,Pakistan,1/5/2023,10/20/2024,0,active,5/1/2023,211.82,8,32,Home,Moisturizer,Beauty,Female,-40,1694.56,Active
ORD5224,CUST1224,19,PROD424,USA,10/27/2021,11/9/2024,1,active,10/17/2024,255.77,6,21,Beauty,Dumbbells,Sports,Female,-60,1534.6200000000001,Active
ORD5225,CUST1225,62,PROD425,UK,2/27/2023,9/2/2024,5,active,5/8/2024,63.52,8,7,Beauty,Dumbbells,Sports,Female,8,508.16,Active
ORD5226,CUST1226,52,PROD426,Germany,3/19/2021,9/12/2022,2,active,2/6/2023,317.31,5,45,Electronics,"Cricket Bat",Sports,Female,729,1586.55,Churned
ORD5227,CUST1227,52,PROD427,Germany,9/14/2021,5/26/2025,5,active,9/23/2023,436.16,2,11,Sports,"Cycling Helmet",Sports,Other,-258,872.32,Active
ORD5228,CUST1228,47,PROD428,Germany,3/16/2022,2/19/2023,0,active,5/29/2023,366.64,4,13,Sports,"Cycling Helmet",Sports,Female,569,1466.56,Churned
ORD5229,CUST1229,46,PROD429,UK,7/25/2022,1/15/2025,2,active,8/25/2023,347.76,4,27,Beauty,Shirt,Clothing,Male,-127,1391.04,Active
ORD5230,CUST1230,18,PROD430,India,6/21/2022,5/26/2023,1,active,11/29/2023,220.93,8,38,Home,Basketball,Sports,Female,473,1767.44,Churned
ORD5231,CUST1231,66,PROD431,Pakistan,1/12/2023,6/1/2025,5,active,6/7/2025,1331.03,1,33,Sports,Sofa,Home,Female,-264,1331.03,Active
ORD5232,CUST1232,54,PROD432,UK,7/14/2022,10/6/2023,4,cancelled,4/11/2024,134.4,5,30,Electronics,Chair,Home,Other,340,672,Churned
ORD5233,CUST1233,35,PROD433,India,4/7/2022,6/2/2024,1,active,11/24/2023,133.25,9,26,Electronics,Sofa,Home,Female,100,1199.25,Churned
ORD5234,CUST1234,65,PROD434,USA,11/16/2021,1/5/2025,1,cancelled,5/15/2022,210.26,9,15,Sports,"Cycling Helmet",Sports,Male,-117,1892.34,Active
ORD5235,CUST1235,22,PROD435,Pakistan,9/22/2020,10/31/2022,0,cancelled,1/21/2022,80.21,8,47,Clothing,"Vacuum Cleaner",Home,Female,680,641.68,Churned
ORD5236,CUST1236,60,PROD436,Pakistan,9/23/2021,7/16/2022,2,active,9/11/2023,133.84,4,11,Home,T-Shirt,Clothing,Female,787,535.36,Churned
ORD5237,CUST1237,57,PROD437,Germany,1/10/2023,10/7/2023,1,cancelled,7/26/2023,286.69,4,28,Electronics,Perfume,Beauty,Female,339,1146.76,Churned
ORD5238,CUST1238,37,PROD438,Canada,11/29/2021,1/26/2023,2,active,5/28/2025,55.18,8,3,Electronics,Smartphone,Electronics,Female,593,441.44,Churned
ORD5239,CUST1239,50,PROD439,USA,12/27/2022,2/26/2025,5,active,2/4/2025,25.75,7,8,Clothing,"Tennis Racket",Sports,Female,-169,180.25,Active
ORD5240,CUST1240,22,PROD440,Germany,5/21/2022,4/9/2023,5,active,5/30/2022,7.42,6,22,Electronics,Lamp,Home,Female,520,44.519999999999996,Churned
ORD5241,CUST1241,46,PROD441,Canada,9/16/2020,1/23/2022,0,active,10/19/2024,430.28,4,39,Sports,Jeans,Clothing,Female,961,1721.12,Churned
ORD5242,CUST1242,59,PROD442,India,5/9/2021,5/3/2025,2,active,4/24/2023,307.95,3,40,Clothing,"Bluetooth Speaker",Electronics,Male,-235,923.8499999999999,Active
ORD5243,CUST1243,53,PROD443,Germany,12/18/2021,7/12/2022,2,active,10/24/2023,235.7,1,5,Beauty,Lipstick,Beauty,Female,791,235.7,Churned
ORD5244,CUST1244,40,PROD444,USA,10/17/2022,3/28/2024,5,active,4/3/2023,174.95,8,23,Home,"Cycling Helmet",Sports,Female,166,1399.6,Churned
ORD5245,CUST1245,67,PROD445,UK,10/31/2020,7/23/2021,0,active,7/6/2025,232.39,4,40,Beauty,Conditioner,Beauty,Female,1145,929.56,Churned
ORD5246,CUST1246,26,PROD446,Germany,1/13/2021,3/16/2024,2,active,5/3/2024,266.75,4,23,Electronics,"Vacuum Cleaner",Home,Male,178,1067,Churned
ORD5247,CUST1247,67,PROD447,UK,11/18/2022,3/23/2025,5,active,9/30/2023,32.82,2,39,Beauty,"Gaming Console",Electronics,Female,-194,65.64,Active
ORD5248,CUST1248,23,PROD448,USA,8/29/2021,11/21/2021,2,paused,4/30/2022,597.36,3,11,Electronics,Conditioner,Beauty,Male,1024,1792.08,Churned
ORD5249,CUST1249,51,PROD449,India,12/18/2022,12/7/2024,1,cancelled,9/14/2024,147.45,8,18,Beauty,Conditioner,Beauty,Female,-88,1179.6,Active
ORD5250,CUST1250,64,PROD450,India,2/21/2021,11/16/2024,2,active,1/12/2022,91.92,7,39,Electronics,"Running Shoes",Sports,Female,-67,643.44,Active
ORD5251,CUST1251,42,PROD451,Germany,5/20/2023,11/8/2024,2,active,10/9/2023,89.68,6,39,Home,Skirt,Clothing,Female,-59,538.08,Active
ORD5252,CUST1252,23,PROD452,Pakistan,5/13/2021,4/17/2024,1,paused,2/2/2022,269.62,5,6,Sports,Blender,Home,Male,146,1348.1,Churned
ORD5253,CUST1253,57,PROD453,India,2/12/2021,5/11/2021,0,active,12/10/2022,214.01,1,37,Clothing,Jeans,Clothing,Female,1218,214.01,Churned
ORD5254,CUST1254,29,PROD454,India,9/12/2022,3/28/2025,0,active,3/5/2024,368.2,2,24,Sports,Headphones,Electronics,Male,-199,736.4,Active
ORD5255,CUST1255,60,PROD455,USA,2/9/2023,12/18/2023,5,paused,8/15/2024,560.24,2,40,Clothing,"Cricket Bat",Sports,Female,267,1120.48,Churned
ORD5256,CUST1256,22,PROD456,Germany,5/28/2021,9/10/2024,2,active,2/20/2023,262.89,1,44,Home,Dumbbells,Sports,Female,0,262.89,Active
ORD5257,CUST1257,56,PROD457,Canada,10/18/2021,1/24/2025,2,cancelled,8/31/2023,113.52,8,14,Beauty,Football,Sports,Male,-136,908.16,Active
ORD5258,CUST1258,65,PROD458,India,9/2/2020,4/20/2025,2,active,8/14/2023,78.71,7,35,Beauty,"Dining Table",Home,Female,-222,550.9699999999999,Active
ORD5259,CUST1259,40,PROD459,USA,2/18/2021,4/17/2025,0,active,10/2/2021,283.52,3,48,Home,Smartphone,Electronics,Male,-219,850.56,Active
ORD5260,CUST1260,34,PROD460,UK,12/14/2022,8/6/2023,1,active,2/23/2023,174.45,9,14,Clothing,Headphones,Electronics,Female,401,1570.05,Churned
ORD5261,CUST1261,36,PROD461,UK,9/2/2022,8/1/2025,5,paused,5/28/2023,165.34,6,8,Home,Skirt,Clothing,Female,-325,992.04,Active
ORD5262,CUST1262,46,PROD462,India,4/3/2023,9/29/2023,1,active,5/17/2024,274.67,4,25,Home,Conditioner,Beauty,Female,347,1098.68,Churned
ORD5263,CUST1263,65,PROD463,UK,9/2/2020,3/5/2023,5,paused,10/26/2020,73.91,5,28,Clothing,Smartwatch,Electronics,Male,555,369.54999999999995,Churned
ORD5264,CUST1264,31,PROD464,Pakistan,7/22/2022,5/30/2024,3,cancelled,7/20/2024,330.52,2,37,Clothing,Foundation,Beauty,Female,103,661.04,Churned
ORD5265,CUST1265,57,PROD465,Germany,2/27/2023,11/18/2024,3,cancelled,12/25/2023,1865.18,1,47,Electronics,Lipstick,Beauty,Female,-69,1865.18,Active
ORD5266,CUST1266,32,PROD466,Pakistan,4/25/2023,3/7/2024,1,paused,9/15/2024,1624.53,1,16,Home,Skirt,Clothing,Male,187,1624.53,Churned
ORD5267,CUST1267,47,PROD467,India,7/28/2022,1/19/2024,2,active,10/26/2024,222.38,3,12,Sports,Lamp,Home,Male,235,667.14,Churned
ORD5268,CUST1268,28,PROD468,USA,10/29/2022,3/2/2025,3,active,12/9/2023,190.6,8,1,Clothing,Jeans,Clothing,Male,-173,1524.8,Active
ORD5269,CUST1269,58,PROD469,UK,11/30/2021,9/19/2022,3,cancelled,7/9/2025,157.4,4,45,Sports,Blender,Home,Female,722,629.6,Churned
ORD5270,CUST1270,27,PROD470,Germany,5/4/2021,11/14/2022,1,cancelled,11/5/2022,97.56,7,17,Electronics,Dress,Clothing,Female,666,682.9200000000001,Churned
ORD5271,CUST1271,52,PROD471,India,11/6/2021,3/5/2025,4,paused,9/30/2022,43.76,8,38,Sports,Skirt,Clothing,Female,-176,350.08,Active
ORD5272,CUST1272,28,PROD472,USA,10/31/2022,3/27/2023,3,active,5/7/2024,238.3,8,41,Clothing,"Vacuum Cleaner",Home,Female,533,1906.4,Churned
ORD5273,CUST1273,53,PROD473,Pakistan,3/28/2021,3/6/2023,1,active,8/18/2023,247.28,6,49,Sports,Moisturizer,Beauty,Female,554,1483.68,Churned
ORD5274,CUST1274,61,PROD474,USA,8/31/2021,2/18/2022,0,active,12/29/2022,341.04,3,1,Beauty,"Dining Table",Home,Female,935,1023.1200000000001,Churned
ORD5275,CUST1275,53,PROD475,Germany,9/6/2021,4/21/2022,3,active,9/6/2022,730.44,2,46,Clothing,Moisturizer,Beauty,Female,873,1460.88,Churned
ORD5276,CUST1276,59,PROD476,UK,5/29/2022,8/22/2024,3,cancelled,2/13/2023,14.55,8,12,Home,Headphones,Electronics,Female,19,116.4,Active
ORD5277,CUST1277,33,PROD477,India,12/9/2022,5/18/2024,4,active,1/23/2025,224.89,6,30,Electronics,"Dining Table",Home,Female,115,1349.34,Churned
ORD5278,CUST1278,53,PROD478,UK,5/6/2023,4/18/2025,0,paused,9/5/2024,244.49,7,41,Sports,"Bluetooth Speaker",Electronics,Female,-220,1711.43,Active
ORD5279,CUST1279,47,PROD479,Germany,10/14/2020,9/9/2023,4,cancelled,12/22/2023,284.09,2,49,Sports,"Running Shoes",Sports,Male,367,568.18,Churned
ORD5280,CUST1280,52,PROD480,Canada,10/20/2022,6/5/2023,5,active,7/15/2023,239.57,4,14,Clothing,"Bluetooth Speaker",Electronics,Male,463,958.28,Churned
ORD5281,CUST1281,59,PROD481,UK,4/4/2021,8/3/2021,0,cancelled,8/16/2021,102.62,3,23,Home,"Yoga Mat",Sports,Female,1134,307.86,Churned
ORD5282,CUST1282,63,PROD482,Pakistan,5/15/2023,8/9/2025,2,active,6/12/2023,26.61,8,28,Sports,Headphones,Electronics,Male,-333,212.88,Active
ORD5283,CUST1283,29,PROD483,Canada,7/9/2021,10/23/2021,4,active,2/8/2024,281.71,5,28,Sports,Camera,Electronics,Male,1053,1408.55,Churned
ORD5284,CUST1284,45,PROD484,Germany,11/6/2020,8/10/2025,1,paused,1/3/2021,498.41,3,23,Clothing,Hoodie,Clothing,Male,-334,1495.23,Active
ORD5285,CUST1285,54,PROD485,India,5/22/2021,5/29/2023,3,cancelled,10/9/2023,150.77,7,39,Clothing,Jacket,Clothing,Female,470,1055.39,Churned
ORD5286,CUST1286,28,PROD486,UK,11/27/2021,1/7/2024,2,paused,7/13/2025,112.52,7,24,Home,Jacket,Clothing,Male,247,787.64,Churned
ORD5287,CUST1287,45,PROD487,UK,4/9/2022,7/29/2025,3,active,9/9/2022,194.81,9,15,Electronics,"Vacuum Cleaner",Home,Female,-322,1753.29,Active
ORD5288,CUST1288,28,PROD488,Pakistan,2/12/2022,4/7/2024,1,active,1/11/2025,209.41,5,8,Sports,Perfume,Beauty,Male,156,1047.05,Churned
ORD5289,CUST1289,29,PROD489,USA,4/8/2021,12/23/2021,0,cancelled,12/15/2021,494.41,2,22,Electronics,Shampoo,Beauty,Other,992,988.82,Churned
ORD5290,CUST1290,47,PROD490,Pakistan,2/25/2023,4/5/2025,2,active,4/1/2023,187.03,5,7,Beauty,Lamp,Home,Male,-207,935.15,Active
ORD5291,CUST1291,41,PROD491,Germany,3/28/2023,7/28/2023,4,active,10/29/2024,314.88,4,47,Sports,Football,Sports,Female,410,1259.52,Churned
ORD5292,CUST1292,37,PROD492,India,12/13/2021,12/16/2021,5,cancelled,7/1/2024,233.87,5,19,Clothing,Laptop,Electronics,Male,999,1169.35,Churned
ORD5293,CUST1293,58,PROD493,UK,1/5/2023,1/16/2023,4,active,4/23/2023,171.07,6,6,Sports,"Cycling Helmet",Sports,Male,603,1026.42,Churned
ORD5294,CUST1294,38,PROD494,Canada,10/5/2020,9/8/2021,5,active,6/20/2025,155.44,5,29,Electronics,Moisturizer,Beauty,Male,1098,777.2,Churned
ORD5295,CUST1295,68,PROD495,UK,1/15/2023,5/6/2025,0,active,7/23/2023,789.5,2,14,Beauty,Shampoo,Beauty,Male,-238,1579,Active
ORD5296,CUST1296,38,PROD496,UK,6/9/2022,6/9/2025,2,active,1/25/2024,232.75,8,5,Beauty,Smartwatch,Electronics,Female,-272,1862,Active
ORD5297,CUST1297,66,PROD497,Pakistan,3/8/2021,8/21/2024,5,paused,11/16/2022,1786.22,1,2,Home,Dress,Clothing,Male,20,1786.22,Active
ORD5298,CUST1298,42,PROD498,USA,3/1/2021,5/12/2023,3,cancelled,8/9/2023,216.99,8,15,Clothing,T-Shirt,Clothing,Female,487,1735.92,Churned
ORD5299,CUST1299,45,PROD499,Pakistan,2/28/2021,12/31/2023,5,cancelled,4/16/2025,10.88,9,38,Electronics,Camera,Electronics,Male,254,97.92,Churned
ORD5300,CUST1300,19,PROD500,Canada,8/14/2023,11/2/2024,1,active,11/5/2023,1226.18,1,25,Sports,Conditioner,Beauty,Female,-53,1226.18,Active
ORD5301,CUST1301,65,PROD501,USA,8/8/2023,3/26/2024,2,active,12/15/2024,460.02,4,7,Electronics,Sofa,Home,Female,168,1840.08,Churned
ORD5302,CUST1302,55,PROD502,USA,7/28/2023,8/28/2023,3,paused,3/22/2025,217.3,7,21,Home,"Cricket Bat",Sports,Female,379,1521.1000000000001,Churned
ORD5303,CUST1303,45,PROD503,Germany,9/12/2022,6/28/2024,1,cancelled,8/19/2024,120.62,5,11,Electronics,"Gaming Console",Electronics,Female,74,603.1,"At Risk"
ORD5304,CUST1304,35,PROD504,India,10/14/2021,6/8/2023,5,active,7/15/2022,90.23,4,6,Electronics,Smartwatch,Electronics,Male,460,360.92,Churned
ORD5305,CUST1305,26,PROD505,Germany,7/28/2021,10/30/2022,3,active,9/21/2024,737.62,2,31,Sports,Smartwatch,Electronics,Male,681,1475.24,Churned
ORD5306,CUST1306,56,PROD506,USA,11/13/2022,4/29/2023,4,active,8/22/2023,658.94,2,47,Electronics,Smartphone,Electronics,Female,500,1317.88,Churned
ORD5307,CUST1307,40,PROD507,Canada,1/17/2022,6/5/2022,0,paused,8/21/2024,121.19,3,20,Clothing,"Face Wash",Beauty,Male,828,363.57,Churned
ORD5308,CUST1308,57,PROD508,Germany,4/8/2021,12/14/2021,4,active,1/1/2024,583.41,3,49,Home,Dumbbells,Sports,Male,1001,1750.23,Churned
ORD5309,CUST1309,57,PROD509,UK,9/29/2020,10/26/2024,3,active,4/29/2023,242.39,6,20,Clothing,"Cricket Bat",Sports,Female,-46,1454.34,Active
ORD5310,CUST1310,21,PROD510,Germany,3/16/2021,1/22/2023,4,cancelled,10/16/2023,84.73,7,6,Sports,Camera,Electronics,Female,597,593.11,Churned
ORD5311,CUST1311,31,PROD511,Germany,9/19/2020,8/28/2021,3,paused,6/21/2024,399.32,4,25,Sports,"Cricket Bat",Sports,Female,1109,1597.28,Churned
ORD5312,CUST1312,52,PROD512,UK,12/1/2020,10/27/2024,0,active,9/5/2023,96.56,7,49,Home,Microwave,Home,Female,-47,675.9200000000001,Active
ORD5313,CUST1313,27,PROD513,Pakistan,10/21/2021,10/29/2023,4,active,11/25/2023,211.81,6,30,Clothing,Shirt,Clothing,Other,317,1270.8600000000001,Churned
ORD5314,CUST1314,32,PROD514,Canada,1/8/2021,2/3/2025,1,active,8/25/2024,227.67,5,15,Clothing,Smartwatch,Electronics,Male,-146,1138.35,Active
ORD5315,CUST1315,55,PROD515,Pakistan,8/2/2021,8/28/2024,5,cancelled,12/27/2022,65.36,3,49,Clothing,Perfume,Beauty,Male,13,196.07999999999998,Active
ORD5316,CUST1316,37,PROD516,Canada,3/2/2022,10/23/2023,2,cancelled,9/18/2022,51.02,6,32,Sports,"Nail Polish",Beauty,Female,323,306.12,Churned
ORD5317,CUST1317,19,PROD517,Germany,5/8/2023,9/16/2023,4,active,8/27/2024,462.3,2,6,Sports,Blender,Home,Female,360,924.6,Churned
ORD5318,CUST1318,59,PROD518,USA,12/11/2022,12/9/2023,1,cancelled,4/27/2023,126.46,9,48,Sports,Perfume,Beauty,Female,276,1138.1399999999999,Churned
